0.75100960473,4115305
0.75100960473,4115305
0.984301820749,4115305
0.956303474864,4115305
0.964731043375,4115305
0.918873608052,4115305
0.73513798471,4115305
0.73513798471,4115305
0.844385389216,4115305
0.756192584707,4115305
0.117709421853,241920
1.6231884058,241920
0.756192584707,4115305
0.0930814907456,241920
0.0930814907456,241920
0.644584785285,4115305
0.626071393138,4115305
0.638063486054,4115305
0.500130969706,4115305
0.127157095688,241920
1.6231884058,241920
1.6231884058,241920
1.6231884058,241920
0.078575864484,381024
0.206265849027,4115305
0.0480146440532,423360
0.206265849027,4115305
0.0480146440532,423360
0.206265849027,4115305
0.0480146440532,423360
0.206265849027,4115305
0.21262381476,4115305
0.973300530669,4115305
0.973300530669,4115305
0.973300530669,4115305
0.973300530669,4115305
0.852910392538,4115305
0.751016553901,4115305
0.590573067497,4115305
0.581177296259,4115305
0.450562536264,4115305
0.434377064255,4115305
