28980.0,18107.8078167,1.60041459979,14772.7272727,5707.52,4115305
28980.0,18107.8078167,1.60041459979,14772.7272727,5707.52,4115305
28980.0,18107.8078167,1.60041459979,5626.86093997,5707.52,4115305
28980.0,18107.8078167,1.60041459979,6488.85988289,5707.52,4115305
28980.0,18107.8078167,1.60041459979,6224.13261016,5707.52,4115305
28980.0,18940.92345,1.53002043837,6890.17050742,5707.52,4115305
28980.0,18940.92345,1.53002043837,14772.7272727,5707.52,4115305
28980.0,18940.92345,1.53002043837,14772.7272727,5707.52,4115305
28980.0,18940.92345,1.53002043837,14772.7272727,607.17051615,4115305
28980.0,18940.92345,1.53002043837,14772.7272727,4609.92,4115305
1680.0,1035.0,1.6231884058,12568.4210526,669.013333333,241920
1680.0,1035.0,1.6231884058,0,0,241920
28980.0,18940.92345,1.53002043837,14772.7272727,4609.92,4115305
1680.0,1035.0,1.6231884058,12568.4210526,4445.28,241920
1680.0,1035.0,1.6231884058,12568.4210526,4445.28,241920
28980.0,18940.92345,1.53002043837,20310.7312956,5707.52,4115305
28980.0,18940.92345,1.53002043837,21640.2072017,5707.52,4115305
28980.0,18940.92345,1.53002043837,20770.2345239,5707.52,4115305
28980.0,18940.92345,1.53002043837,33296.3785174,5707.52,4115305
1680.0,1035.0,1.6231884058,10410.3902196,1766.61333333,241920
1680.0,1035.0,1.6231884058,0,0,241920
1680.0,1035.0,1.6231884058,0,0,241920
1680.0,1035.0,1.6231884058,0,0,241920
2646.0,1922.46247492,1.37635976489,0,31752.0,381024
28980.0,18940.92345,1.53002043837,10425.371041,111132.0,4115305
2940.0,3019.31927711,0.973729417187,0,58212.0,423360
28980.0,18940.92345,1.53002043837,10425.371041,111132.0,4115305
2940.0,3019.31927711,0.973729417187,0,58212.0,423360
28980.0,18940.92345,1.53002043837,10425.371041,111132.0,4115305
2940.0,3019.31927711,0.973729417187,0,58212.0,423360
28980.0,18940.92345,1.53002043837,10425.371041,111132.0,4115305
28980.0,18940.92345,1.53002043837,6224.13261016,111132.0,4115305
28980.0,18940.92345,1.53002043837,6224.13261016,4609.92,4115305
28980.0,18940.92345,1.53002043837,6224.13261016,4609.92,4115305
28980.0,18940.92345,1.53002043837,6224.13261016,4609.92,4115305
28980.0,18940.92345,1.53002043837,6224.13261016,4609.92,4115305
28980.0,18940.92345,1.53002043837,10426.9345834,4609.92,4115305
28980.0,18940.92345,1.53002043837,10426.9345834,9219.84,4115305
28980.0,18940.92345,1.53002043837,10426.9345834,9219.84,4115305
28980.0,18940.92345,1.53002043837,14882.8169211,16040.5612569,4115305
28980.0,18940.92345,1.53002043837,14882.8169211,16040.5612569,4115305
28980.0,18940.92345,1.53002043837,14882.8169211,16040.5612569,4115305
